RegionName,Date,Market Heat,ZHVI,Income Needed
"Modesto, CA",2020-06-30,83.0,342860.3332283251,63240.32492103138
"Santa Rosa, CA",2020-06-30,77.0,668155.306707935,121857.73426726308
"Visalia, CA",2020-06-30,73.0,245056.1182321752,46516.18991534576
"Vallejo, CA",2020-06-30,102.0,469209.62964778655,87997.96151417146
"Santa Maria, CA",2020-06-30,76.0,624221.0689405996,113748.68818636396
"Salinas, CA",2020-06-30,68.0,606276.824814693,108913.87356108525
"San Luis Obispo, CA",2020-06-30,67.0,636818.6852049122,116007.44329350482
"Merced, CA",2020-06-30,76.0,296981.103359591,55236.85236601006
"Santa Cruz, CA",2020-06-30,107.0,846842.4774934181,151264.6722225101
"Chico, CA",2020-06-30,76.0,343608.7797459159,64241.49506639924
"Redding, CA",2020-06-30,81.0,288180.1945412029,55321.164753234334
"El Centro, CA",2020-06-30,69.0,256426.78103463605,49121.382677883616
"Yuba City, CA",2020-06-30,83.0,319383.5744302581,60751.87082325475
"Madera, CA",2020-06-30,70.0,287485.74717877555,54687.64386209336
"Hanford, CA",2020-06-30,92.0,246266.42524454492,46983.64418545416
"Napa, CA",2020-06-30,66.0,720884.6893820817,131242.78145689794
"Los Angeles, CA",2020-07-31,91.0,687126.2972045508,121717.52155570209
"San Francisco, CA",2020-07-31,152.0,963809.6491565864,168904.01275953188
"Riverside, CA",2020-07-31,86.0,397118.1773590641,74410.01456310338
"San Diego, CA",2020-07-31,81.0,630635.6594036199,113993.81378277807
"Sacramento, CA",2020-07-31,86.0,451170.1425403685,82639.43557086721
"San Jose, CA",2020-07-31,122.0,1168203.2333383842,199196.0523875498
"Fresno, CA",2020-07-31,78.0,285241.1755680626,53523.810361455246
"Bakersfield, CA",2020-07-31,74.0,244894.4668529125,47782.25145895656
"Oxnard, CA",2020-07-31,76.0,641805.2544773844,115856.2172190558
"Stockton, CA",2020-07-31,88.0,408803.9819286308,74721.21552424676
"Modesto, CA",2020-07-31,86.0,346271.4452215661,62573.85420696384
"Santa Rosa, CA",2020-07-31,80.0,670992.1708460215,119714.85735089466
"Visalia, CA",2020-07-31,78.0,247720.5703663492,46069.600419906565
"Vallejo, CA",2020-07-31,100.0,472802.39353083057,86759.80742462612
"Santa Maria, CA",2020-07-31,81.0,627466.7452450707,112224.5381791199
"Salinas, CA",2020-07-31,70.0,610350.9103834439,107619.05565306549
"San Luis Obispo, CA",2020-07-31,72.0,637842.4734576072,114033.39701291051
"Merced, CA",2020-07-31,79.0,300776.7049593188,54586.99462175205
"Santa Cruz, CA",2020-07-31,104.0,856398.7345854678,149140.90896824532
"Chico, CA",2020-07-31,78.0,347685.0732943343,63381.836551952685
"Redding, CA",2020-07-31,90.0,290906.1956209469,54693.34283113811
"El Centro, CA",2020-07-31,70.0,260126.0550730145,48710.038901505606
"Yuba City, CA",2020-07-31,87.0,323074.7527001795,60166.23516436313
"Madera, CA",2020-07-31,75.0,291601.8149823144,54140.65627171726
"Hanford, CA",2020-07-31,101.0,249152.85579767887,46559.05537691327
"Napa, CA",2020-07-31,72.0,723344.8033452824,129159.60962081338
"Los Angeles, CA",2020-08-31,90.0,693817.040907638,121696.47300659398
"San Francisco, CA",2020-08-31,144.0,970770.1982402926,168084.78204279247
"Riverside, CA",2020-08-31,86.0,401801.8734468052,74307.95087353104
"San Diego, CA",2020-08-31,80.0,637042.1040723427,113606.25028363791
"Sacramento, CA",2020-08-31,88.0,455678.7883592315,82424.13175649701
"San Jose, CA",2020-08-31,116.0,1170708.0026450856,198123.686160976
"Fresno, CA",2020-08-31,77.0,288883.7914333106,53480.790178270974
"Bakersfield, CA",2020-08-31,74.0,247335.53223833416,47849.1688932348
"Oxnard, CA",2020-08-31,77.0,649004.1620177997,115509.84504721384
"Stockton, CA",2020-08-31,89.0,413111.72584499005,74437.25801414512
"Modesto, CA",2020-08-31,86.0,350102.37768034387,62525.2284853567
"Santa Rosa, CA",2020-08-31,80.0,675831.0111997057,119027.67921090918
"Visalia, CA",2020-08-31,76.0,251333.69026057623,46118.42072024301
"Vallejo, CA",2020-08-31,103.0,478314.9410288782,86406.51968626835
"Santa Maria, CA",2020-08-31,81.0,634914.0491399232,111984.57334616435
"Salinas, CA",2020-08-31,72.0,617901.7267874486,107490.77883663136
"San Luis Obispo, CA",2020-08-31,74.0,644325.9704488622,113501.42258196356
"Merced, CA",2020-08-31,81.0,304343.0897891168,54526.09212223683
"Santa Cruz, CA",2020-08-31,95.0,869135.9068648379,149163.69977925127
"Chico, CA",2020-08-31,76.0,352079.7965722497,63381.830412817246
"Redding, CA",2020-08-31,90.0,294047.2501534571,54586.45843189282
"El Centro, CA",2020-08-31,74.0,263293.74617542216,48732.54003180779
"Yuba City, CA",2020-08-31,85.0,326655.81142660364,60130.32146335716
"Madera, CA",2020-08-31,74.0,295567.3467081492,54213.24597679177
"Hanford, CA",2020-08-31,103.0,251725.77308561304,46542.10379810898
"Napa, CA",2020-08-31,75.0,729178.9263247247,128589.36130189948
"Los Angeles, CA",2020-09-30,85.0,704648.521188883,123078.95597112329
"San Francisco, CA",2020-09-30,127.0,980304.5949881052,168903.53694183787
"Riverside, CA",2020-09-30,83.0,408852.215610912,74897.73084737062
"San Diego, CA",2020-09-30,78.0,647117.6059547951,114285.00438691616
"Sacramento, CA",2020-09-30,84.0,462787.93141483737,82927.61747919746
"San Jose, CA",2020-09-30,105.0,1184971.2553841018,199820.5380227957
"Fresno, CA",2020-09-30,75.0,293617.1171175565,53864.5720996704
"Bakersfield, CA",2020-09-30,71.0,250958.29489437235,48181.47458479495
"Oxnard, CA",2020-09-30,77.0,660083.6063346029,116260.56070018558
"Stockton, CA",2020-09-30,85.0,419735.2302575027,74802.46205900027
"Modesto, CA",2020-09-30,81.0,356019.54729203734,62982.45111534246
"Santa Rosa, CA",2020-09-30,75.0,682244.5771632473,119347.36757521395
"Visalia, CA",2020-09-30,71.0,255518.1052542844,46509.37938997979
"Vallejo, CA",2020-09-30,101.0,486088.9284772431,86887.50281162676
"Santa Maria, CA",2020-09-30,79.0,645318.7427717474,112847.40340928426
"Salinas, CA",2020-09-30,71.0,627567.4865440213,108231.41497434227
"San Luis Obispo, CA",2020-09-30,72.0,655156.8382756884,114250.04307573108
"Merced, CA",2020-09-30,80.0,309240.9396112119,54892.41807168064
"Santa Cruz, CA",2020-09-30,88.0,884051.6638992397,150734.25057350742
"Chico, CA",2020-09-30,72.0,357879.2517773871,63912.635037158136
"Redding, CA",2020-09-30,80.0,298983.15233822865,54960.73138926218
"El Centro, CA",2020-09-30,78.0,267836.5327545078,49099.32657144252
"Yuba City, CA",2020-09-30,83.0,333170.3730928996,60597.583864511325
"Madera, CA",2020-09-30,67.0,301256.6789162237,54752.87736083877
"Hanford, CA",2020-09-30,99.0,255589.63543882204,46816.71150785056
"Napa, CA",2020-09-30,67.0,739999.0906506402,129198.88323859632
"Los Angeles, CA",2020-10-31,82.0,712933.2447720498,124686.54633112904
"San Francisco, CA",2020-10-31,111.0,988303.343026911,170020.60525996238
"Riverside, CA",2020-10-31,80.0,415254.94878444646,75731.28728617971
"San Diego, CA",2020-10-31,75.0,655631.207467568,115285.55573931542
"Sacramento, CA",2020-10-31,81.0,468837.995879866,83676.38431750362
"San Jose, CA",2020-10-31,94.0,1196298.7853134426,202318.4726751501
"Fresno, CA",2020-10-31,72.0,297565.2308306598,54353.90776498912
"Bakersfield, CA",2020-10-31,70.0,253884.156901671,48533.06503225099
"Oxnard, CA",2020-10-31,77.0,669913.4284825621,117286.39795235245
"Stockton, CA",2020-10-31,82.0,425975.7248381543,75421.25584774726
"Modesto, CA",2020-10-31,76.0,361338.0155618932,63598.44711988284
"Santa Rosa, CA",2020-10-31,72.0,686509.6348843393,119935.93928247804
"Visalia, CA",2020-10-31,68.0,258912.39990880425,46980.21395885304
"Vallejo, CA",2020-10-31,97.0,490863.00911825045,87539.21442165154
"Santa Maria, CA",2020-10-31,75.0,654808.6163579468,114027.37455318031
"Salinas, CA",2020-10-31,69.0,635370.0503575739,109232.09761932022
"San Luis Obispo, CA",2020-10-31,74.0,662736.9338728775,115496.4592064491
"Merced, CA",2020-10-31,77.0,313069.6706304197,55308.58875705872
"Santa Cruz, CA",2020-10-31,84.0,898999.5613977449,152642.19224498532
"Chico, CA",2020-10-31,70.0,362183.7303064328,64525.25305667728
"Redding, CA",2020-10-31,70.0,304080.9124036706,55540.40307466664
"El Centro, CA",2020-10-31,76.0,267551.25899762055,49278.545425231234
"Yuba City, CA",2020-10-31,80.0,338701.39638112375,61236.41352859447
"Madera, CA",2020-10-31,64.0,306220.11899732955,55418.48861470443
"Hanford, CA",2020-10-31,89.0,259927.2809983204,47173.49423330979
"Napa, CA",2020-10-31,62.0,751217.167352173,130394.03089366968
"Los Angeles, CA",2020-11-30,80.0,723064.6502507406,126355.65920895847
"San Francisco, CA",2020-11-30,112.0,998992.8114538596,171285.95580111374
"Riverside, CA",2020-11-30,79.0,422284.5675104184,76734.66561871758
"San Diego, CA",2020-11-30,76.0,666561.4286079204,116548.05313343604
"Sacramento, CA",2020-11-30,81.0,475162.0455037377,84578.71533677321
"San Jose, CA",2020-11-30,103.0,1212720.4646989235,205323.48470365955
"Fresno, CA",2020-11-30,71.0,301225.48554373183,54846.3750801639
"Bakersfield, CA",2020-11-30,71.0,257155.75013151937,48944.309308304255
"Oxnard, CA",2020-11-30,78.0,680459.1709826245,118483.42523555493
"Stockton, CA",2020-11-30,82.0,432715.2949208816,76203.25126236492
"Modesto, CA",2020-11-30,75.0,367070.0860608386,64337.99091391531
"Santa Rosa, CA",2020-11-30,74.0,691530.2815939834,120526.80781177658
"Visalia, CA",2020-11-30,68.0,263081.7654119931,47479.859535853415
"Vallejo, CA",2020-11-30,96.0,496748.4734247652,88262.09921174483
"Santa Maria, CA",2020-11-30,76.0,664268.4262093572,115222.12281389114
"Salinas, CA",2020-11-30,70.0,644814.2340624628,110256.25318749422
"San Luis Obispo, CA",2020-11-30,76.0,670759.7214910816,116831.27225603972
"Merced, CA",2020-11-30,75.0,317899.83182191965,55789.74826489682
"Santa Cruz, CA",2020-11-30,94.0,911873.5574351436,154540.92157975523
"Chico, CA",2020-11-30,69.0,365670.287687407,65115.80001883483
"Redding, CA",2020-11-30,63.0,309056.79585694463,56210.39425634775
"El Centro, CA",2020-11-30,70.0,267602.11180258985,49326.82630664061
"Yuba City, CA",2020-11-30,80.0,344057.7300220938,61998.52132032938
"Madera, CA",2020-11-30,63.0,311225.89372985315,56162.8841561915
"Hanford, CA",2020-11-30,79.0,263560.72354723065,47594.50235326616
"Napa, CA",2020-11-30,65.0,759841.4898255266,131795.32467805938
"Los Angeles, CA",2020-12-31,89.0,731568.0946050487,127739.4452017284
"San Francisco, CA",2020-12-31,152.0,1006535.1512161612,172302.35706369783
"Riverside, CA",2020-12-31,84.0,429208.4472700256,77706.0434469292
"San Diego, CA",2020-12-31,83.0,675588.5513176003,117728.11258221828
"Sacramento, CA",2020-12-31,92.0,481891.2304321462,85464.20482653902
"San Jose, CA",2020-12-31,134.0,1224789.914200365,207835.74620764944
"Fresno, CA",2020-12-31,75.0,304390.53136085474,55259.72529479647
"Bakersfield, CA",2020-12-31,72.0,259942.35293446665,49313.39756193381
"Oxnard, CA",2020-12-31,86.0,688655.9806303193,119501.34713775018
"Stockton, CA",2020-12-31,94.0,439565.6930122019,77022.34703470508
"Modesto, CA",2020-12-31,81.0,372845.407155945,65074.88875307162
"Santa Rosa, CA",2020-12-31,84.0,696445.8423620496,120993.13280598768
"Visalia, CA",2020-12-31,72.0,265974.91831166146,47905.26989481695
"Vallejo, CA",2020-12-31,118.0,501964.87549736106,88857.33844947824
"Santa Maria, CA",2020-12-31,86.0,672692.3648154786,116249.5010165277
"Salinas, CA",2020-12-31,75.0,654983.0260170725,111243.91874212102
"San Luis Obispo, CA",2020-12-31,80.0,677409.2932495322,117854.1236877415
"Merced, CA",2020-12-31,77.0,321551.146924627,56208.23367310684
"Santa Cruz, CA",2020-12-31,114.0,923790.2348054368,156214.35886076943
"Chico, CA",2020-12-31,74.0,369364.65431234974,65615.10007202193
"Redding, CA",2020-12-31,80.0,312069.25189874345,56804.32857331856
"El Centro, CA",2020-12-31,71.0,268037.2257394938,49160.12335853934
"Yuba City, CA",2020-12-31,86.0,348718.5186707417,62690.32481214173
"Madera, CA",2020-12-31,70.0,314393.8934958472,56780.30120020701
"Hanford, CA",2020-12-31,90.0,266219.07521301205,47934.32022785642
"Napa, CA",2020-12-31,81.0,767127.2394532871,132947.11324894478
"Los Angeles, CA",2021-01-31,99.0,735676.7299924335,127749.30608959244
"San Francisco, CA",2021-01-31,185.0,1013428.7095669658,172945.97072598725
"Riverside, CA",2021-01-31,92.0,434573.37685451744,77473.91743128645
"San Diego, CA",2021-01-31,91.0,683128.4141773487,117849.25777698775
"Sacramento, CA",2021-01-31,105.0,486860.1578539644,85598.77754498848
"San Jose, CA",2021-01-31,160.0,1234323.6408490457,209305.52255343748
"Fresno, CA",2021-01-31,84.0,307270.2582690488,55356.43783462005
"Bakersfield, CA",2021-01-31,76.0,262402.3193303372,50229.41949195699
"Oxnard, CA",2021-01-31,99.0,695341.7166591533,119886.10629913256
"Stockton, CA",2021-01-31,109.0,445039.7984806771,77278.59828447354
"Modesto, CA",2021-01-31,91.0,377583.75598213385,65436.88905325212
"Santa Rosa, CA",2021-01-31,94.0,699084.8766229864,121098.05528918706
"Visalia, CA",2021-01-31,76.0,268439.5400666005,48063.74175130639
"Vallejo, CA",2021-01-31,138.0,506211.9565968594,88968.56628912475
"Santa Maria, CA",2021-01-31,95.0,678475.3038285843,116351.45642504604
"Salinas, CA",2021-01-31,79.0,660428.405252583,111744.40909910844
"San Luis Obispo, CA",2021-01-31,82.0,680210.726501921,118127.47496516036
"Merced, CA",2021-01-31,84.0,325107.01522245334,56377.452694947024
"Santa Cruz, CA",2021-01-31,128.0,934153.2455307262,156532.71234764231
"Chico, CA",2021-01-31,85.0,371325.1099045295,66312.629215786
"Redding, CA",2021-01-31,91.0,313789.00416402187,56884.987887502095
"El Centro, CA",2021-01-31,80.0,269294.68374586187,49171.46601550639
"Yuba City, CA",2021-01-31,98.0,352373.3173821443,62912.02512518085
"Madera, CA",2021-01-31,77.0,316418.4489896631,56936.14149850135
"Hanford, CA",2021-01-31,103.0,268895.2740377128,47956.29488354632
"Napa, CA",2021-01-31,90.0,771612.9962332967,133325.4821818429
"Los Angeles, CA",2021-02-28,104.0,745806.8591570669,129667.105665721
"San Francisco, CA",2021-02-28,189.0,1027337.8670209555,176312.38447448277
"Riverside, CA",2021-02-28,98.0,442401.7654121191,79276.60509080734
"San Diego, CA",2021-02-28,95.0,694542.1407558933,120564.12509631627
"Sacramento, CA",2021-02-28,108.0,495379.0472050077,87668.02669994808
"San Jose, CA",2021-02-28,155.0,1254528.9798185609,212768.849766275
"Fresno, CA",2021-02-28,90.0,311047.8540698517,56557.78219216928
"Bakersfield, CA",2021-02-28,81.0,265372.2171593601,51228.48091481405
"Oxnard, CA",2021-02-28,104.0,704944.3205672386,122390.88374603778
"Stockton, CA",2021-02-28,113.0,453078.4555220338,79322.81442265408
"Modesto, CA",2021-02-28,95.0,384799.0814383931,67126.64458215598
"Santa Rosa, CA",2021-02-28,94.0,708071.8545863885,123359.51923155974
"Visalia, CA",2021-02-28,84.0,271694.7648047434,49039.26844453336
"Vallejo, CA",2021-02-28,133.0,514206.6533436419,90927.77283096575
"Santa Maria, CA",2021-02-28,98.0,687982.9515176032,118828.01842072912
"Salinas, CA",2021-02-28,81.0,671718.2525977639,114258.31127011598
"San Luis Obispo, CA",2021-02-28,87.0,690666.0190650492,120360.17324131142
"Merced, CA",2021-02-28,93.0,329826.285286892,57707.50387821451
"Santa Cruz, CA",2021-02-28,122.0,953685.542706658,160502.33475684965
"Chico, CA",2021-02-28,90.0,373947.2432656873,67583.97831427181
"Redding, CA",2021-02-28,99.0,316952.8405764463,58031.44027776379
"El Centro, CA",2021-02-28,87.0,270575.3862134498,49920.89601896396
"Yuba City, CA",2021-02-28,106.0,358886.7091088302,64476.26826829578
"Madera, CA",2021-02-28,83.0,320692.057488576,58108.90877806083
"Hanford, CA",2021-02-28,105.0,271906.5048517652,48917.195802765214
"Napa, CA",2021-02-28,98.0,782549.1967777986,136028.70658743248
"Los Angeles, CA",2021-03-31,100.0,756643.0013244364,133666.51524844614
"San Francisco, CA",2021-03-31,169.0,1049965.1335009302,183393.3935863809
"Riverside, CA",2021-03-31,97.0,452097.17395509616,82563.46870746197
"San Diego, CA",2021-03-31,94.0,710080.9387880684,125745.39480957531
"Sacramento, CA",2021-03-31,103.0,506868.0152575644,91490.7064435636
"San Jose, CA",2021-03-31,138.0,1283226.8774650283,219843.7980075758
"Fresno, CA",2021-03-31,92.0,316649.21349102946,58873.24781694009
"Bakersfield, CA",2021-03-31,84.0,269949.92742625944,53168.97032538465
"Oxnard, CA",2021-03-31,96.0,714959.2855777309,127167.84611619318
"Stockton, CA",2021-03-31,106.0,464840.6004453884,83042.53243149105
"Modesto, CA",2021-03-31,94.0,392012.021499801,70079.41853234298
"Santa Rosa, CA",2021-03-31,90.0,720601.7044680116,128184.58198367424
"Visalia, CA",2021-03-31,92.0,276234.5288670033,50936.65968105876
"Vallejo, CA",2021-03-31,122.0,522351.70858656097,94625.33034623788
"Santa Maria, CA",2021-03-31,97.0,701007.1197656924,123626.53417914822
"Salinas, CA",2021-03-31,82.0,684224.0332567437,119004.5218891482
"San Luis Obispo, CA",2021-03-31,86.0,702224.2799198503,124864.20016418792
"Merced, CA",2021-03-31,100.0,336585.3219864029,60259.98194822246
"Santa Cruz, CA",2021-03-31,112.0,974228.2599308472,167791.46746284817
"Chico, CA",2021-03-31,89.0,379051.73615509673,70017.13393771641
"Redding, CA",2021-03-31,96.0,322993.4186359658,60310.08783661575
"El Centro, CA",2021-03-31,91.0,274551.7690843152,51653.76464671255
"Yuba City, CA",2021-03-31,104.0,366410.150035684,67308.40584964235
"Madera, CA",2021-03-31,90.0,327167.157086119,60432.40423004
"Hanford, CA",2021-03-31,103.0,276734.16883270256,50844.52333043509
"Napa, CA",2021-03-31,108.0,797420.4756740177,141587.95145876412
"Los Angeles, CA",2021-04-30,98.0,772758.720665336,134588.00118702563
"San Francisco, CA",2021-04-30,163.0,1079136.446140402,185922.92496466145
"Riverside, CA",2021-04-30,95.0,463065.4967828234,83887.72494971917
"San Diego, CA",2021-04-30,92.0,729034.8098041279,127854.29552358572
"Sacramento, CA",2021-04-30,99.0,520488.9331272737,93063.28399555587
"San Jose, CA",2021-04-30,128.0,1321981.7078970978,221662.30264883905
"Fresno, CA",2021-04-30,92.0,323360.5356822857,59677.03370720812
"Bakersfield, CA",2021-04-30,84.0,275150.3813342405,53835.52220327683
"Oxnard, CA",2021-04-30,87.0,728490.2651942245,128648.24813348986
"Stockton, CA",2021-04-30,99.0,478520.6730644359,84751.27940191621
"Modesto, CA",2021-04-30,93.0,400762.8804662669,71138.85424407298
"Santa Rosa, CA",2021-04-30,91.0,735930.4264544294,129799.83902760482
"Visalia, CA",2021-04-30,94.0,281765.4779346528,51511.627157186944
"Vallejo, CA",2021-04-30,119.0,533053.2806022869,95901.47194279954
"Santa Maria, CA",2021-04-30,96.0,719730.3457066834,125434.88851435944
"Salinas, CA",2021-04-30,84.0,700485.2039604682,120786.148621683
"San Luis Obispo, CA",2021-04-30,84.0,717816.7096715353,126374.56311060184
"Merced, CA",2021-04-30,102.0,345274.6305995921,61298.89141741106
"Santa Cruz, CA",2021-04-30,110.0,1004574.0500723396,170891.0856571588
"Chico, CA",2021-04-30,89.0,384463.1600560513,70539.00017498671
"Redding, CA",2021-04-30,97.0,330896.0385656357,61157.54280799646
"El Centro, CA",2021-04-30,93.0,277860.37561753247,51972.75711549528
"Yuba City, CA",2021-04-30,100.0,373307.21349784505,68321.17235622133
"Madera, CA",2021-04-30,95.0,335374.92604978173,61348.66550895462
"Hanford, CA",2021-04-30,101.0,281975.9427035718,51409.48468909793
"Napa, CA",2021-04-30,115.0,813400.6134356414,143429.2958503509
"Los Angeles, CA",2021-05-31,95.0,789232.270024271,135028.699957772
"San Francisco, CA",2021-05-31,150.0,1107611.9500573794,187485.98838241355
"Riverside, CA",2021-05-31,91.0,475616.40570671967,84840.36567460741
"San Diego, CA",2021-05-31,88.0,749958.2254270292,129405.29106075966
"Sacramento, CA",2021-05-31,94.0,535440.7903166488,94118.2842102202
"San Jose, CA",2021-05-31,118.0,1355090.0164082951,222688.6982313929
"Fresno, CA",2021-05-31,88.0,330726.4181672913,60141.30843825942
"Bakersfield, CA",2021-05-31,82.0,281215.1459794255,54238.62642480641
"Oxnard, CA",2021-05-31,83.0,744687.9924905105,129434.5153751026
"Stockton, CA",2021-05-31,94.0,491495.33374437166,85938.50470100857
"Modesto, CA",2021-05-31,91.0,410095.3899500624,71653.87933771536
"Santa Rosa, CA",2021-05-31,89.0,751898.5345885372,130593.1189585642
"Visalia, CA",2021-05-31,92.0,287935.0835020264,51791.0506234202
"Vallejo, CA",2021-05-31,115.0,546609.3104311092,96627.8615900386
"Santa Maria, CA",2021-05-31,93.0,742495.8025517899,126914.56602354832
"Salinas, CA",2021-05-31,84.0,717917.4742187748,121905.03894192458
"San Luis Obispo, CA",2021-05-31,81.0,733661.2054543254,127117.13126254268
"Merced, CA",2021-05-31,98.0,353752.68206424656,61985.17239748962
"Santa Cruz, CA",2021-05-31,108.0,1037955.0617144584,173122.5474077901
"Chico, CA",2021-05-31,85.0,391966.7745829748,70690.22209250608
"Redding, CA",2021-05-31,81.0,338471.7768383903,61689.68118874867
"El Centro, CA",2021-05-31,90.0,284079.5352149715,52144.849212099536
"Yuba City, CA",2021-05-31,95.0,381778.8957844571,68803.97092234952
"Madera, CA",2021-05-31,92.0,343295.3673844116,61930.40993830327
"Hanford, CA",2021-05-31,99.0,287718.19472548395,51686.62004065116
"Napa, CA",2021-05-31,102.0,833798.6074071612,144449.3511628576
"Los Angeles, CA",2021-06-30,90.0,803818.6982948792,137268.6314543771
"San Francisco, CA",2021-06-30,132.0,1129481.2193948035,191034.868358062
"Riverside, CA",2021-06-30,86.0,486437.7895642184,86713.49286397234
"San Diego, CA",2021-06-30,83.0,765950.5264811687,132331.49903031843
"Sacramento, CA",2021-06-30,88.0,547306.9511873674,96090.3724114994
"San Jose, CA",2021-06-30,107.0,1376279.447647483,226462.79162825368
"Fresno, CA",2021-06-30,82.0,338132.32722566737,61252.11698464534
"Bakersfield, CA",2021-06-30,80.0,287327.02271040884,55212.80552424639
"Oxnard, CA",2021-06-30,82.0,757248.6635000374,131721.19371888597
"Stockton, CA",2021-06-30,85.0,503472.19986604806,87961.7044887962
"Modesto, CA",2021-06-30,84.0,418459.5439968637,72933.92080413863
"Santa Rosa, CA",2021-06-30,83.0,761627.8555408687,132435.2780186424
"Visalia, CA",2021-06-30,88.0,294620.41396665253,52685.50421555162
"Vallejo, CA",2021-06-30,104.0,557531.1278306775,98463.36484011108
"Santa Maria, CA",2021-06-30,88.0,760253.1533024694,129990.88000305404
"Salinas, CA",2021-06-30,82.0,730973.7343760064,124300.3441179683
"San Luis Obispo, CA",2021-06-30,80.0,746957.2572695768,129229.66982744276
"Merced, CA",2021-06-30,91.0,362173.26467622514,63331.95237046795
"Santa Cruz, CA",2021-06-30,101.0,1065609.0396687528,177473.8208091212
"Chico, CA",2021-06-30,78.0,397387.2075565052,71529.56161472702
"Redding, CA",2021-06-30,74.0,345864.60419920745,62806.09885041026
"El Centro, CA",2021-06-30,84.0,289752.0993668018,52936.85695907813
"Yuba City, CA",2021-06-30,88.0,390387.3695977078,69954.84241616582
"Madera, CA",2021-06-30,80.0,351381.29574227834,63194.85425563482
"Hanford, CA",2021-06-30,92.0,293488.21056411567,52533.76864132553
"Napa, CA",2021-06-30,81.0,843757.3275486756,146579.79990777862
"Los Angeles, CA",2021-07-31,87.0,809839.3434631018,137893.96853626776
"San Francisco, CA",2021-07-31,120.0,1136039.9645537734,191776.0022459684
"Riverside, CA",2021-07-31,82.0,494463.4704844777,87513.714668535
"San Diego, CA",2021-07-31,80.0,772250.4926474467,133213.73949070962
"Sacramento, CA",2021-07-31,82.0,554401.5750571002,96731.2273223286
"San Jose, CA",2021-07-31,101.0,1377011.82860355,227192.2764932476
"Fresno, CA",2021-07-31,78.0,343348.8492133706,61644.16600424638
"Bakersfield, CA",2021-07-31,76.0,291696.02299985255,55582.60333475063
"Oxnard, CA",2021-07-31,80.0,763355.7328587803,132187.31528416064
"Stockton, CA",2021-07-31,79.0,508944.63663995,88600.60669648075
"Modesto, CA",2021-07-31,79.0,422862.56522099016,73207.97063225356
"Santa Rosa, CA",2021-07-31,81.0,766307.6080317054,132353.17668284534
"Visalia, CA",2021-07-31,85.0,299483.9844621598,53006.310446770585
"Vallejo, CA",2021-07-31,98.0,566541.076939488,99151.1690754348
"Santa Maria, CA",2021-07-31,88.0,766679.6253264757,131193.49546618847
"Salinas, CA",2021-07-31,79.0,735770.2077852914,124816.55833532632
"San Luis Obispo, CA",2021-07-31,81.0,752415.2813171056,129555.53377698504
"Merced, CA",2021-07-31,83.0,367381.4172644205,63786.71869652564
"Santa Cruz, CA",2021-07-31,91.0,1071520.0860143988,178847.04071363708
"Chico, CA",2021-07-31,73.0,399982.375112586,71510.06816734801
"Redding, CA",2021-07-31,76.0,351277.0786791984,63112.59513523837
"El Centro, CA",2021-07-31,79.0,295753.5764275047,53301.43696810005
"Yuba City, CA",2021-07-31,77.0,395354.6084455395,70268.91854498227
"Madera, CA",2021-07-31,75.0,356392.9301651317,63634.49350712213
"Hanford, CA",2021-07-31,95.0,297751.5510009096,52785.69841137116
"Napa, CA",2021-07-31,74.0,849097.2542333673,146709.38010392545
"Los Angeles, CA",2021-08-31,86.0,807379.5500234029,139107.27949052988
"San Francisco, CA",2021-08-31,114.0,1127144.74137205,192718.99869206487
"Riverside, CA",2021-08-31,78.0,499899.472032221,88672.1961257252
"San Diego, CA",2021-08-31,79.0,770791.1612668195,134116.05219377173
"Sacramento, CA",2021-08-31,79.0,555432.1227843451,97541.29752559504
"San Jose, CA",2021-08-31,99.0,1367961.9145674822,228947.35202211587
"Fresno, CA",2021-08-31,74.0,345572.9900720762,62283.70838790919
"Bakersfield, CA",2021-08-31,72.0,294987.44141683355,56213.74561952401
"Oxnard, CA",2021-08-31,78.0,761451.0117672037,132848.52948129454
"Stockton, CA",2021-08-31,76.0,510273.52360094606,89399.41223285982
"Modesto, CA",2021-08-31,75.0,423370.362990716,73675.46136651958
"Santa Rosa, CA",2021-08-31,80.0,760314.1947058196,132438.79259902076
"Visalia, CA",2021-08-31,78.0,302133.9892545314,53612.04790297856
"Vallejo, CA",2021-08-31,92.0,567661.56735846,100031.80445863031
"Santa Maria, CA",2021-08-31,87.0,769162.8482339721,132615.2993575182
"Salinas, CA",2021-08-31,75.0,737124.5480117011,125645.15473740632
"San Luis Obispo, CA",2021-08-31,78.0,752033.6436693872,130359.9535904869
"Merced, CA",2021-08-31,77.0,371484.3267264954,64551.19619175113
"Santa Cruz, CA",2021-08-31,82.0,1068361.469997685,180158.208077228
"Chico, CA",2021-08-31,72.0,400292.4103178019,71777.81480685965
"Redding, CA",2021-08-31,80.0,353938.34634665406,63676.53610872501
"El Centro, CA",2021-08-31,78.0,297436.2631358,53823.99888675841
"Yuba City, CA",2021-08-31,73.0,397715.4065724614,70885.72261650645
"Madera, CA",2021-08-31,73.0,359409.85660777014,64355.09877015848
"Hanford, CA",2021-08-31,88.0,299767.64700801234,53276.544235436
"Napa, CA",2021-08-31,71.0,844119.0638900634,146945.77208608633
"Los Angeles, CA",2021-09-30,86.0,807461.8477859132,141088.32081818243
"San Francisco, CA",2021-09-30,105.0,1120709.8915496368,194255.64390214835
