RegionName,Date,ZHVI,Income Needed
"Riverside, CA",2023-08-31,565300.3619679844,145956.45188542476
"San Diego, CA",2023-08-31,896998.2135471068,224089.11469896912
"Sacramento, CA",2023-08-31,576385.4338455187,148794.5228901961
"San Jose, CA",2023-08-31,1479260.837999997,363174.49749497126
"Fresno, CA",2023-08-31,387632.53335576656,101036.3541057686
"Bakersfield, CA",2023-08-31,341197.180281008,91267.82042515134
"Oxnard, CA",2023-08-31,843935.2839346799,214692.3884076961
"Stockton, CA",2023-08-31,533243.1182871073,137391.26510041757
"Modesto, CA",2023-08-31,452769.227811822,115890.85356561144
"Santa Rosa, CA",2023-08-31,807297.0871128483,205854.7965589622
"Visalia, CA",2023-08-31,338568.90606185683,87062.55730301705
"Vallejo, CA",2023-08-31,588390.1265434178,152604.4780864185
"Santa Maria, CA",2023-08-31,926656.196968806,231845.79595781912
"Salinas, CA",2023-08-31,811384.3818636779,203545.77397181303
"San Luis Obispo, CA",2023-08-31,871805.0594733165,218793.3015243103
"Merced, CA",2023-08-31,403361.9485811968,103386.97462090132
"Santa Cruz, CA",2023-08-31,1154210.948907434,286631.5222916114
"Chico, CA",2023-08-31,402412.7303611636,106449.76122630712
"Redding, CA",2023-08-31,370707.7809215692,98150.11974358502
"El Centro, CA",2023-08-31,331635.3286366953,85884.37741939588
"Yuba City, CA",2023-08-31,421766.7167641453,110205.3131151829
"Madera, CA",2023-08-31,398846.7824773996,104270.10268614264
"Hanford, CA",2023-08-31,338038.0780003928,87300.77852135514
"Napa, CA",2023-08-31,911309.8237024988,232137.86738160063
"Los Angeles, CA",2023-09-30,912094.2788753024,233045.845250578
"San Francisco, CA",2023-09-30,1130469.746019601,292330.2179389863
"Riverside, CA",2023-09-30,566207.1053837232,148629.2500106385
"San Diego, CA",2023-09-30,903806.8674806572,229493.42677848967
"Sacramento, CA",2023-09-30,574263.0291645108,151119.95966388317
"San Jose, CA",2023-09-30,1483407.6054227932,374148.261931937
"Fresno, CA",2023-09-30,387571.3341486167,102731.33916392027
"Bakersfield, CA",2023-09-30,341447.0822048584,92809.114642429
"Oxnard, CA",2023-09-30,847366.5159517584,219005.98376329057
"Stockton, CA",2023-09-30,532008.9305615852,139318.72437951353
"Modesto, CA",2023-09-30,453258.7890485913,117936.29954194432
"Santa Rosa, CA",2023-09-30,803028.3807928886,208743.78022636357
"Visalia, CA",2023-09-30,338169.5565857648,88484.2060624631
"Vallejo, CA",2023-09-30,587360.3114594817,154870.4325404072
"Santa Maria, CA",2023-09-30,928891.6230194208,237094.0425954761
"Salinas, CA",2023-09-30,812152.4775142957,207494.08714229023
"San Luis Obispo, CA",2023-09-30,872417.8851431139,223272.2028185741
"Merced, CA",2023-09-30,404009.2801767137,105067.1076796624
"Santa Cruz, CA",2023-09-30,1152409.2919092886,292327.0331582197
"Chico, CA",2023-09-30,398012.6424348944,107319.10570332376
"Redding, CA",2023-09-30,368615.1740486511,99362.0177520808
"El Centro, CA",2023-09-30,331655.1636464628,87488.4103006867
"Yuba City, CA",2023-09-30,420261.934359323,111839.92942712847
"Madera, CA",2023-09-30,399562.9095773798,106014.06307566972
"Hanford, CA",2023-09-30,337982.41321275046,88836.49201776343
"Napa, CA",2023-09-30,908688.0902468172,236183.40228051785
"Los Angeles, CA",2023-10-31,912946.348881588,244169.04427260652
"San Francisco, CA",2023-10-31,1126474.992416101,303799.7297277563
"Riverside, CA",2023-10-31,567063.1537550124,154786.0541242057
"San Diego, CA",2023-10-31,905902.4622190148,239963.63647531744
"Sacramento, CA",2023-10-31,572215.4097398847,156647.66034896113
"San Jose, CA",2023-10-31,1489853.5771120635,393669.6483390958
"Fresno, CA",2023-10-31,386614.7400745907,106539.97977378606
"Bakersfield, CA",2023-10-31,340743.2574564697,96227.1117859978
"Oxnard, CA",2023-10-31,847671.8426202714,228042.69145653545
"Stockton, CA",2023-10-31,531531.3624467695,144382.50974192048
"Modesto, CA",2023-10-31,453154.7537107449,122580.20061776006
"Santa Rosa, CA",2023-10-31,800569.7633569568,216337.54493319773
"Visalia, CA",2023-10-31,337065.7511893269,91801.81375148258
"Vallejo, CA",2023-10-31,585294.2783113549,160553.19199754563
"Santa Maria, CA",2023-10-31,933374.5135627454,247536.15806341797
"Salinas, CA",2023-10-31,813040.6159895272,216056.556365456
"San Luis Obispo, CA",2023-10-31,873623.624165608,232806.4296656257
"Merced, CA",2023-10-31,403446.5357464039,109058.27430464949
"Santa Cruz, CA",2023-10-31,1146976.099745651,303538.4813422843
"Chico, CA",2023-10-31,393186.3481995229,110369.0782977612
"Redding, CA",2023-10-31,366234.95216040366,102584.32015751356
"El Centro, CA",2023-10-31,332048.6749593441,90942.26235289198
"Yuba City, CA",2023-10-31,419352.3534633807,115879.18449906354
"Madera, CA",2023-10-31,398763.9989335599,110008.82254645105
"Hanford, CA",2023-10-31,337524.60917062016,92228.86688497876
"Napa, CA",2023-10-31,904652.1212983328,244794.8053513622
"Los Angeles, CA",2023-11-30,912253.2323739138,242965.3657790885
"San Francisco, CA",2023-11-30,1116906.9736135397,299957.69101215806
"Riverside, CA",2023-11-30,566348.9181617628,153598.94495132123
"San Diego, CA",2023-11-30,903723.0961811686,238255.50575947584
"Sacramento, CA",2023-11-30,569298.2335369934,154703.15586024855
"San Jose, CA",2023-11-30,1488697.939535224,392989.9157878719
"Fresno, CA",2023-11-30,385804.96697536286,105284.02815530366
"Bakersfield, CA",2023-11-30,340991.98542140546,95257.27354706134
"Oxnard, CA",2023-11-30,846573.9422199179,225759.25992549132
"Stockton, CA",2023-11-30,529449.8775547437,142645.071132309
"Modesto, CA",2023-11-30,452226.798244054,121295.13473472973
"Santa Rosa, CA",2023-11-30,792164.4558531629,213204.2563903581
"Visalia, CA",2023-11-30,335593.20482236,90698.43436093185
"Vallejo, CA",2023-11-30,581382.5726929556,158395.8287671955
"Santa Maria, CA",2023-11-30,931892.5381754288,245366.52026457508
"Salinas, CA",2023-11-30,812873.4866787076,213859.6038774037
"San Luis Obispo, CA",2023-11-30,867227.9732537102,230514.6259423377
"Merced, CA",2023-11-30,402553.0967806618,107808.96199323454
"Santa Cruz, CA",2023-11-30,1134681.3252325384,298907.4145996326
"Chico, CA",2023-11-30,390192.0738441976,108427.19714330517
"Redding, CA",2023-11-30,363695.06190133735,101042.86768214087
"El Centro, CA",2023-11-30,332685.678452955,90105.26285471866
"Yuba City, CA",2023-11-30,417529.1644577773,114455.38607703314
"Madera, CA",2023-11-30,397422.1814762058,108869.15361966816
"Hanford, CA",2023-11-30,337078.3838337522,91178.89360255675
"Napa, CA",2023-11-30,895844.1859711666,241083.45001994967
"Los Angeles, CA",2023-12-31,908573.7292191111,232023.49336722624
"San Francisco, CA",2023-12-31,1105495.339896488,284487.675559626
"Riverside, CA",2023-12-31,566588.71352046,146806.549981193
"San Diego, CA",2023-12-31,901578.4581590552,227036.7998256919
"Sacramento, CA",2023-12-31,565761.4654283515,147186.80988603982
"San Jose, CA",2023-12-31,1483043.6487018024,376016.5651396756
"Fresno, CA",2023-12-31,385236.62372201774,100296.7197777214
"Bakersfield, CA",2023-12-31,341041.86167659616,90995.61934321016
"Oxnard, CA",2023-12-31,844662.8481752656,214910.31194453643
"Stockton, CA",2023-12-31,527951.1217133297,135823.65635414235
"Modesto, CA",2023-12-31,451201.0387108015,115556.14471720294
"Santa Rosa, CA",2023-12-31,786946.6014396608,202257.8555666917
"Visalia, CA",2023-12-31,334826.30387953465,86333.01085524878
"Vallejo, CA",2023-12-31,579982.6370973508,150662.97534952083
"Santa Maria, CA",2023-12-31,927151.2028686104,233651.6437068569
"Salinas, CA",2023-12-31,809277.392006588,203455.2703674364
"San Luis Obispo, CA",2023-12-31,861069.3942572634,219257.58181996868
"Merced, CA",2023-12-31,402356.37225243927,102677.06248722164
"Santa Cruz, CA",2023-12-31,1120853.9699274306,282555.11513852014
"Chico, CA",2023-12-31,387826.8009688029,102925.50440014304
"Redding, CA",2023-12-31,360878.6482674452,96012.43389913102
"El Centro, CA",2023-12-31,332152.8252701231,86045.23844009949
"Yuba City, CA",2023-12-31,414919.27894588665,108973.82928041113
"Madera, CA",2023-12-31,395970.3794228286,103803.16715936402
"Hanford, CA",2023-12-31,336837.73377075023,86874.51641448967
"Napa, CA",2023-12-31,886804.7286538357,228263.601701818
"Los Angeles, CA",2024-01-31,907947.2402442432,228155.03920820728
"San Francisco, CA",2024-01-31,1098914.0325133232,279193.4085682385
"Riverside, CA",2024-01-31,567764.9214886898,145169.0986172072
"San Diego, CA",2024-01-31,902894.5207978918,223736.8307064128
"Sacramento, CA",2024-01-31,564181.5001543667,145245.88424588047
"San Jose, CA",2024-01-31,1481070.493195567,368891.3410707892
"Fresno, CA",2024-01-31,386176.5185304456,99236.27720657091
"Bakersfield, CA",2024-01-31,341022.4141348808,89988.570861424
"Oxnard, CA",2024-01-31,844045.998800168,211217.03761754205
"Stockton, CA",2024-01-31,527151.1964830536,134259.3173125335
"Modesto, CA",2024-01-31,451173.7925913719,114141.2828168618
"Santa Rosa, CA",2024-01-31,784269.84349773,199424.1223410233
"Visalia, CA",2024-01-31,334912.94471367233,85280.2458971105
"Vallejo, CA",2024-01-31,579287.0138673831,149324.40710761596
"Santa Maria, CA",2024-01-31,927077.790489488,230074.43162849484
"Salinas, CA",2024-01-31,806522.9723876072,200646.67224024844
"San Luis Obispo, CA",2024-01-31,857387.6352102901,215570.949927304
"Merced, CA",2024-01-31,402892.1475168481,101662.74233837429
"Santa Cruz, CA",2024-01-31,1115341.62553316,277881.371195604
"Chico, CA",2024-01-31,386616.3391288442,101848.25045625286
"Redding, CA",2024-01-31,359712.7287709982,94833.5830452764
"El Centro, CA",2024-01-31,333239.80822749605,85068.65399352311
"Yuba City, CA",2024-01-31,413860.98818873,107678.8009779708
"Madera, CA",2024-01-31,396454.8850800539,102669.55541400856
"Hanford, CA",2024-01-31,337635.7337859957,85998.318867365
"Napa, CA",2024-01-31,879890.7662774482,224555.3959292944
"Los Angeles, CA",2024-02-29,914665.399454847,230068.89546412617
"San Francisco, CA",2024-02-29,1108029.192141494,281774.9850784444
"Riverside, CA",2024-02-29,570571.8781014814,147150.84846221033
"San Diego, CA",2024-02-29,914556.2460945848,227433.06178491405
"Sacramento, CA",2024-02-29,567565.3328958584,147076.27590152327
"San Jose, CA",2024-02-29,1504895.730244398,372099.2016155466
"Fresno, CA",2024-02-29,388179.0421283626,100806.12991787156
"Bakersfield, CA",2024-02-29,342669.65260249696,91355.00169113428
"Oxnard, CA",2024-02-29,850147.3278689659,214155.83056208325
"Stockton, CA",2024-02-29,529643.6537003586,136070.44287999393
"Modesto, CA",2024-02-29,453365.8418100255,115796.78195846178
"Santa Rosa, CA",2024-02-29,788084.0640271831,201730.6258418725
"Visalia, CA",2024-02-29,336061.03032458405,86509.12655095327
"Vallejo, CA",2024-02-29,582463.2303714709,151368.74883517445
"Santa Maria, CA",2024-02-29,935437.9871729878,233199.36725150267
"Salinas, CA",2024-02-29,810661.1360458692,202893.36324152257
"San Luis Obispo, CA",2024-02-29,862903.3073639818,217716.63056159168
"Merced, CA",2024-02-29,403948.876717918,103224.59340806823
"Santa Cruz, CA",2024-02-29,1125150.0957692768,280853.36373099225
"Chico, CA",2024-02-29,387295.8756499392,102989.5863431938
"Redding, CA",2024-02-29,359775.33971442434,95928.89531185296
"El Centro, CA",2024-02-29,334181.9587955435,86463.06585286437
"Yuba City, CA",2024-02-29,416072.7587576086,109084.50222495232
"Madera, CA",2024-02-29,398115.5108297917,104148.61275548147
"Hanford, CA",2024-02-29,339249.81041024555,87414.83128735187
"Napa, CA",2024-02-29,881920.2207541885,226305.79997908903
"Los Angeles, CA",2024-03-31,932823.7446372068,230698.347137958
"San Francisco, CA",2024-03-31,1137866.069964804,284152.60277689574
"Riverside, CA",2024-03-31,577482.5776153904,148105.77020841
"San Diego, CA",2024-03-31,933707.2082521156,230338.26074040277
"Sacramento, CA",2024-03-31,575811.0262036367,148242.79329645648
"San Jose, CA",2024-03-31,1554448.7694608772,373752.9482592069
"Fresno, CA",2024-03-31,392104.1105530257,101775.85352995797
"Bakersfield, CA",2024-03-31,346090.70730583434,92164.4079695612
"Oxnard, CA",2024-03-31,863402.8550038574,216013.3640655777
"Stockton, CA",2024-03-31,537222.1218122896,137157.322346591
"Modesto, CA",2024-03-31,459679.1420410096,116857.05842429436
"Santa Rosa, CA",2024-03-31,799781.6112132227,203171.58606458208
"Visalia, CA",2024-03-31,339766.6937691671,87229.93369322331
"Vallejo, CA",2024-03-31,588634.0015791515,152495.8201782664
"Santa Maria, CA",2024-03-31,952159.4198718574,235453.6303890984
"Salinas, CA",2024-03-31,823768.2255475024,204378.17463067808
"San Luis Obispo, CA",2024-03-31,876758.382081174,218856.30587564345
"Merced, CA",2024-03-31,409108.2270249194,104170.2894480797
"Santa Cruz, CA",2024-03-31,1145051.7868701173,283174.01213105064
"Chico, CA",2024-03-31,392227.70120965136,103587.94825403136
"Redding, CA",2024-03-31,362644.2734777189,96456.69958250828
"El Centro, CA",2024-03-31,337933.6421332094,87305.03353787914
"Yuba City, CA",2024-03-31,421338.3779675278,110007.0277314654
"Madera, CA",2024-03-31,402525.0193242841,104981.42765596168
"Hanford, CA",2024-03-31,342773.25839119725,88283.6722893732
"Napa, CA",2024-03-31,898648.1588636333,227666.8641819888
"Los Angeles, CA",2024-04-30,948392.1163836262,235025.2276979152
"San Francisco, CA",2024-04-30,1165338.448843131,291268.76672504
"Riverside, CA",2024-04-30,583018.5760903965,150833.69988882996
"San Diego, CA",2024-04-30,949810.5383315216,236352.92793998573
"Sacramento, CA",2024-04-30,582862.7001756671,151236.2029781832
"San Jose, CA",2024-04-30,1600215.1269961786,382407.9601835011
"Fresno, CA",2024-04-30,396317.8991207528,103857.81008541102
"Bakersfield, CA",2024-04-30,350119.12550727685,94069.9612486636
"Oxnard, CA",2024-04-30,876419.5041379991,220962.8542910327
"Stockton, CA",2024-04-30,543283.1934448871,139900.34731477374
"Modesto, CA",2024-04-30,464675.7305676432,119272.86016348156
"Santa Rosa, CA",2024-04-30,813561.5228059462,207440.72960638927
"Visalia, CA",2024-04-30,343468.7413210023,88963.79368080285
"Vallejo, CA",2024-04-30,595539.270143888,155489.7228045921
"Santa Maria, CA",2024-04-30,964879.2592309968,240810.22635909508
"Salinas, CA",2024-04-30,834940.706427521,208828.29565622436
"San Luis Obispo, CA",2024-04-30,892181.5625298847,223418.45341539636
"Merced, CA",2024-04-30,414440.6085565398,106387.11006574205
"Santa Cruz, CA",2024-04-30,1162989.8596192943,289367.6693168103
"Chico, CA",2024-04-30,395577.4993563662,105356.32635009276
"Redding, CA",2024-04-30,366580.9140456828,98108.35147331418
"El Centro, CA",2024-04-30,342097.3196297636,89098.8755527399
"Yuba City, CA",2024-04-30,426361.95657087327,112273.32455455312
"Madera, CA",2024-04-30,406622.1620473676,106994.76921306337
"Hanford, CA",2024-04-30,345915.6003855675,90060.0687916962
"Napa, CA",2024-04-30,913150.1870177846,232535.50621117093
"Los Angeles, CA",2024-05-31,957152.9208995176,237848.51765753728
"San Francisco, CA",2024-05-31,1178470.629314932,296050.5437187852
"Riverside, CA",2024-05-31,587406.6480805143,152354.49360912052
"San Diego, CA",2024-05-31,958385.962520762,239902.7460296244
"Sacramento, CA",2024-05-31,587494.5560113577,152774.07634071697
"San Jose, CA",2024-05-31,1628245.0289899935,389092.31241230055
"Fresno, CA",2024-05-31,398902.43480517657,104930.50088923934
"Bakersfield, CA",2024-05-31,353517.5642311786,95166.1514469609
"Oxnard, CA",2024-05-31,882852.1337493188,223940.76853915595
"Stockton, CA",2024-05-31,546901.8852852064,141338.8714580228
"Modesto, CA",2024-05-31,467161.9198533134,120529.2054585531
"Santa Rosa, CA",2024-05-31,817919.8564346221,209645.962976576
"Visalia, CA",2024-05-31,346776.5137277942,89933.59731691402
"Vallejo, CA",2024-05-31,596779.2322090215,156800.0829787714
"Santa Maria, CA",2024-05-31,972428.8659705142,243820.98958965056
"Salinas, CA",2024-05-31,840633.6236835251,211561.83280898383
"San Luis Obispo, CA",2024-05-31,896188.9918400974,225918.721638618
"Merced, CA",2024-05-31,417149.17054073367,107664.82592334024
"Santa Cruz, CA",2024-05-31,1165861.8657411346,292266.1432025645
"Chico, CA",2024-05-31,398083.8408606429,106189.0863388877
"Redding, CA",2024-05-31,369362.7824629372,98916.26851823532
"El Centro, CA",2024-05-31,345137.850391943,90131.5635318456
"Yuba City, CA",2024-05-31,430294.73801354045,113499.6520863935
"Madera, CA",2024-05-31,410208.2814087927,108085.00065646671
"Hanford, CA",2024-05-31,348196.8170627024,90940.5698879354
"Napa, CA",2024-05-31,919475.0078282044,235427.23886217916
"Los Angeles, CA",2024-06-30,961794.8636604396,236025.39981523875
"San Francisco, CA",2024-06-30,1179600.9958974717,294114.68405108387
"Riverside, CA",2024-06-30,590113.1818265911,151055.64611256734
"San Diego, CA",2024-06-30,960174.0254391975,238176.8787948265
"Sacramento, CA",2024-06-30,588675.5480328706,151237.41337993534
"San Jose, CA",2024-06-30,1638471.614935238,388194.1296768904
"Fresno, CA",2024-06-30,401039.3654098481,104064.66612136
"Bakersfield, CA",2024-06-30,355619.0391789388,94549.88540583708
"Oxnard, CA",2024-06-30,885446.6519185128,222440.5572419929
"Stockton, CA",2024-06-30,547382.5562369137,139891.94406433028
"Modesto, CA",2024-06-30,468714.8429927865,119359.85597601086
"Santa Rosa, CA",2024-06-30,818107.5841374124,207451.1765402677
"Visalia, CA",2024-06-30,349054.3599785041,89211.4127438566
"Vallejo, CA",2024-06-30,596787.0259587335,155037.72025784993
"Santa Maria, CA",2024-06-30,972366.074519422,241495.3940631769
"Salinas, CA",2024-06-30,842693.7739310242,209798.2819051477
"San Luis Obispo, CA",2024-06-30,898002.968548439,223754.5559706995
"Merced, CA",2024-06-30,418793.6007656343,106825.65249699424
"Santa Cruz, CA",2024-06-30,1168935.4547675513,288959.6295396014
"Chico, CA",2024-06-30,399293.19182590966,104979.3790991891
"Redding, CA",2024-06-30,371453.3375286434,97990.09893135465
"El Centro, CA",2024-06-30,348390.78172299435,89643.68290388233
"Yuba City, CA",2024-06-30,432381.08525547135,112543.75568562746
"Madera, CA",2024-06-30,413034.87374272087,107247.11915770426
"Hanford, CA",2024-06-30,349000.1959816386,90051.8914638441
"Napa, CA",2024-06-30,919887.8082520936,233183.1425780618
"Los Angeles, CA",2024-07-31,964260.308418791,235738.34126195
"San Francisco, CA",2024-07-31,1176678.24518591,292950.14514687815
"Riverside, CA",2024-07-31,591977.2626034475,150602.35346240675
"San Diego, CA",2024-07-31,958290.409399242,237150.70893099604
"Sacramento, CA",2024-07-31,589900.4105804327,150463.52333860745
